<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.14	16:00:00	2920.55	2923.46	2914.40	2922.17	3780	0	10
2025.02.14	16:15:00	2922.18	2928.07	2921.56	2926.77	3499	0	10
2025.02.14	16:30:00	2926.75	2928.38	2921.61	2923.41	3521	0	10
2025.02.14	16:45:00	2923.42	2924.41	2918.69	2921.13	3054	0	10
2025.02.14	17:00:00	2921.10	2921.86	2914.42	2914.45	3423	0	10
2025.02.14	17:15:00	2914.55	2915.76	2897.54	2900.39	3959	0	10
2025.02.14	17:30:00	2900.56	2907.13	2892.98	2905.42	3900	0	10
2025.02.14	17:45:00	2905.61	2906.34	2900.34	2901.96	3301	0	10
2025.02.14	18:00:00	2901.97	2903.88	2898.75	2900.10	3233	0	10
2025.02.14	18:15:00	2900.08	2901.08	2892.85	2893.49	3212	0	10
2025.02.14	18:30:00	2893.20	2896.08	2891.24	2892.39	3012	0	10
2025.02.14	18:45:00	2892.38	2897.16	2888.57	2896.01	3054	0	10
2025.02.14	19:00:00	2896.12	2897.57	2892.66	2893.83	2658	0	11
2025.02.14	19:15:00	2893.72	2895.39	2892.89	2893.37	2363	0	11
2025.02.14	19:30:00	2893.07	2894.18	2885.87	2887.49	2329	0	11
2025.02.14	19:45:00	2887.42	2888.64	2885.45	2887.00	2663	0	13
2025.02.14	20:00:00	2887.01	2887.36	2883.74	2884.51	2203	0	11
2025.02.14	20:15:00	2884.44	2887.99	2884.26	2886.22	2422	0	11
2025.02.14	20:30:00	2886.20	2886.66	2882.22	2883.22	2116	0	11
2025.02.14	20:45:00	2883.25	2884.84	2882.20	2883.84	1589	0	11
2025.02.14	21:00:00	2883.85	2886.03	2883.85	2884.85	1604	0	11
2025.02.14	21:15:00	2884.75	2884.86	2882.07	2883.21	1352	0	11
2025.02.14	21:30:00	2883.26	2883.43	2881.70	2882.39	1399	0	14
2025.02.14	21:45:00	2882.36	2882.60	2878.85	2880.55	1393	0	12
2025.02.14	22:00:00	2880.53	2881.45	2880.29	2880.60	1460	0	11
2025.02.14	22:15:00	2880.68	2883.01	2880.04	2882.31	1119	0	11
2025.02.14	22:30:00	2882.18	2882.40	2877.01	2878.99	2075	0	14
2025.02.14	22:45:00	2878.99	2886.22	2878.19	2885.37	2566	0	17
2025.02.14	23:00:00	2885.34	2885.68	2883.36	2883.98	1163	0	11
2025.02.14	23:15:00	2883.97	2884.16	2882.51	2883.45	771	0	11
2025.02.14	23:30:00	2883.48	2883.48	2882.33	2882.91	488	0	12
2025.02.14	23:45:00	2882.87	2883.32	2882.32	2882.60	335	0	59
2025.02.17	01:00:00	2893.53	2893.85	2889.39	2893.53	863	0	17
2025.02.17	01:15:00	2893.52	2893.72	2880.63	2883.20	1855	0	17
2025.02.17	01:30:00	2882.95	2882.95	2879.20	2881.35	1368	0	16
2025.02.17	01:45:00	2881.05	2882.27	2878.85	2879.19	1230	0	17
2025.02.17	02:00:00	2879.55	2887.68	2879.39	2885.70	1172	0	16
2025.02.17	02:15:00	2885.72	2888.03	2881.98	2882.30	929	0	16
2025.02.17	02:30:00	2882.32	2887.28	2882.09	2884.69	867	0	17
2025.02.17	02:45:00	2884.70	2884.98	2883.24	2883.52	673	0	15
2025.02.17	03:00:00	2883.88	2889.16	2882.59	2888.51	2261	0	15
2025.02.17	03:15:00	2888.63	2891.36	2887.29	2890.59	1802	0	15
2025.02.17	03:30:00	2890.62	2896.49	2890.51	2894.93	2091	0	17
2025.02.17	03:45:00	2894.94	2896.60	2891.92	2895.58	1736	0	14
2025.02.17	04:00:00	2895.73	2897.76	2893.97	2897.59	1747	0	14
2025.02.17	04:15:00	2897.63	2897.63	2894.55	2896.50	1078	0	14
2025.02.17	04:30:00	2896.63	2899.81	2893.97	2898.26	1634	0	14
2025.02.17	04:45:00	2898.25	2899.29	2896.62	2899.23	1480	0	14
2025.02.17	05:00:00	2899.31	2900.62	2897.80	2900.49	1418	0	14
2025.02.17	05:15:00	2900.48	2901.35	2899.31	2901.09	1603	0	14
2025.02.17	05:30:00	2901.18	2903.97	2900.82	2903.27	1179	0	14
2025.02.17	05:45:00	2903.29	2904.68	2903.08	2903.64	1006	0	14
2025.02.17	06:00:00	2903.59	2904.81	2902.56	2903.31	1037	0	16
2025.02.17	06:15:00	2903.31	2904.92	2903.17	2903.95	844	0	14
2025.02.17	06:30:00	2903.77	2904.00	2900.34	2901.65	943	0	14
2025.02.17	06:45:00	2901.66	2901.71	2898.48	2899.32	1428	0	14
2025.02.17	07:00:00	2899.23	2900.93	2899.08	2900.41	1207	0	14
2025.02.17	07:15:00	2900.40	2905.27	2899.58	2902.96	1335	0	14
2025.02.17	07:30:00	2903.21	2903.54	2899.67	2902.04	1634	0	14
2025.02.17	07:45:00	2902.03	2902.54	2896.08	2896.16	1731	0	14
2025.02.17	08:00:00	2896.17	2896.56	2890.71	2893.12	2090	0	16
2025.02.17	08:15:00	2893.10	2894.27	2888.32	2889.71	1791	0	14
2025.02.17	08:30:00	2889.72	2896.42	2889.25	2896.14	1579	0	14
2025.02.17	08:45:00	2896.17	2897.81	2894.89	2896.52	1554	0	14
2025.02.17	09:00:00	2896.54	2901.03	2896.52	2900.64	1822	0	10
2025.02.17	09:15:00	2900.72	2900.72	2898.98	2899.82	1714	0	10
2025.02.17	09:30:00	2899.81	2902.35	2898.90	2901.24	1104	0	10
2025.02.17	09:45:00	2901.13	2903.60	2899.23	2902.48	1495	0	10
2025.02.17	10:00:00	2902.72	2902.72	2899.89	2900.39	1310	0	10
2025.02.17	10:15:00	2900.38	2901.01	2898.99	2899.49	1671	0	10
2025.02.17	10:30:00	2899.47	2900.33	2895.12	2898.12	2052	0	10
2025.02.17	10:45:00	2898.12	2901.69	2898.00	2900.30	1381	0	10
2025.02.17	11:00:00	2900.31	2903.94	2900.31	2903.18	1749	0	10
2025.02.17	11:15:00	2903.16	2906.34	2902.31	2902.68	1937	0	10
2025.02.17	11:30:00	2902.80	2903.80	2901.65	2903.31	1554	0	10
2025.02.17	11:45:00	2903.31	2903.79	2902.17	2902.59	1056	0	10
2025.02.17	12:00:00	2902.58	2902.87	2901.62	2902.18	1120	0	10
2025.02.17	12:15:00	2902.17	2902.99	2897.90	2898.13	1580	0	10
2025.02.17	12:30:00	2898.24	2900.91	2895.55	2898.41	1684	0	10
2025.02.17	12:45:00	2898.38	2902.93	2897.77	2902.82	1446	0	10
2025.02.17	13:00:00	2902.87	2903.88	2898.98	2899.25	1396	0	10
2025.02.17	13:15:00	2899.26	2901.35	2897.76	2899.99	1457	0	10
2025.02.17	13:30:00	2900.00	2901.18	2899.74	2900.45	980	0	10
2025.02.17	13:45:00	2900.46	2901.12	2899.33	2901.09	1197	0	10
2025.02.17	14:00:00	2901.07	2901.62	2896.71	2897.41	1618	0	10
2025.02.17	14:15:00	2897.46	2899.01	2895.38	2897.01	1856	0	10
2025.02.17	14:30:00	2896.90	2900.00	2896.64	2899.51	1363	0	10
2025.02.17	14:45:00	2899.50	2900.44	2897.56	2897.70	1412	0	10
2025.02.17	15:00:00	2897.69	2898.70	2896.80	2897.57	2194	0	10
2025.02.17	15:15:00	2897.59	2899.12	2895.64	2897.67	1711	0	10
2025.02.17	15:30:00	2897.63	2898.98	2896.21	2896.65	1875	0	10
2025.02.17	15:45:00	2896.64	2898.21	2895.59	2896.81	1574	0	10
2025.02.17	16:00:00	2896.80	2898.89	2896.49	2897.52	1921	0	10
2025.02.17	16:15:00	2897.53	2898.97	2896.88	2897.92	1485	0	10
2025.02.17	16:30:00	2897.94	2900.27	2897.67	2899.88	1973	0	10
2025.02.17	16:45:00	2899.87	2903.87	2899.11	2902.96	2093	0	10
2025.02.17	17:00:00	2902.98	2904.07	2899.06	2900.55	2014	0	10
2025.02.17	17:15:00	2900.41	2901.97	2899.12	2899.56	1807	0	10
2025.02.17	17:30:00	2899.57	2901.32	2899.13	2899.32	1013	0	10
2025.02.17	17:45:00	2899.22	2899.92	2897.93	2899.27	1361	0	10
2025.02.17	18:00:00	2899.26	2901.19	2899.04	2900.81	1169	0	10
2025.02.17	18:15:00	2900.93	2900.93	2897.72	2898.17	921	0	10
2025.02.17	18:30:00	2898.27	2898.61	2896.69	2896.93	1195	0	10
2025.02.17	18:45:00	2896.91	2900.28	2896.56	2899.20	954	0	10
2025.02.17	19:00:00	2899.22	2899.77	2898.03	2898.74	1118	0	14
2025.02.17	19:15:00	2898.79	2899.82	2898.63	2899.29	740	0	11
2025.02.17	19:30:00	2899.17	2899.49	2898.61	2898.75	722	0	11
2025.02.17	19:45:00	2898.77	2898.77	2898.04	2898.52	761	0	11
2025.02.17	20:00:00	2898.55	2899.18	2897.11	2897.61	733	0	11
2025.02.17	20:15:00	2897.73	2898.46	2897.51	2898.15	653	0	16
2025.02.17	20:30:00	2898.16	2898.42	2897.14	2897.90	607	0	11
2025.02.17	20:45:00	2897.92	2898.40	2897.09	2898.25	472	0	11
2025.02.17	21:00:00	2898.23	2898.39	2897.40	2897.40	563	0	11
2025.02.17	21:15:00	2897.42	2899.15	2896.86	2898.98	851	0	11
2025.02.17	21:30:00	2899.10	2899.10	2899.10	2899.10	1	0	16
2025.02.18	01:00:00	2899.03	2899.30	2897.51	2897.54	186	0	18
2025.02.18	01:15:00	2897.72	2898.14	2897.30	2897.36	147	0	17
2025.02.18	01:30:00	2897.53	2898.34	2897.12	2898.34	240	0	17
2025.02.18	01:45:00	2898.30	2899.41	2898.28	2899.31	437	0	15
2025.02.18	02:00:00	2899.27	2899.60	2898.77	2899.36	431	0	14
2025.02.18	02:15:00	2899.36	2899.41	2898.24	2898.67	314	0	14
2025.02.18	02:30:00	2898.67	2900.14	2898.67	2899.50	439	0	14
2025.02.18	02:45:00	2899.55	2900.25	2898.53	2899.11	411	0	14
2025.02.18	03:00:00	2899.31	2899.87	2894.83	2896.95	1718	0	14
2025.02.18	03:15:00	2897.02	2898.39	2895.10	2895.10	1109	0	14
2025.02.18	03:30:00	2895.04	2897.76	2891.94	2895.89	1685	0	14
2025.02.18	03:45:00	2895.90	2895.90	2894.01	2895.76	1144	0	14
2025.02.18	04:00:00	2895.74	2898.35	2895.35	2898.28	1330	0	14
2025.02.18	04:15:00	2898.27	2898.84	2896.44	2897.11	1069	0	14
2025.02.18	04:30:00	2896.98	2905.05	2896.71	2903.37	1690	0	14
2025.02.18	04:45:00	2903.27	2904.42	2902.13	2903.13	1713	0	15
2025.02.18	05:00:00	2903.11	2909.18	2902.82	2908.84	1999	0	14
2025.02.18	05:15:00	2908.80	2909.96	2907.71	2909.32	1429	0	14
2025.02.18	05:30:00	2909.32	2910.75	2908.04	2909.22	1347	0	14
2025.02.18	05:45:00	2909.19	2909.20	2906.12	2909.04	1174	0	14
2025.02.18	06:00:00	2909.05	2909.05	2907.22	2907.91	671	0	14
2025.02.18	06:15:00	2907.91	2909.18	2907.55	2909.10	575	0	14
2025.02.18	06:30:00	2909.11	2909.77	2907.67	2909.72	775	0	14
2025.02.18	06:45:00	2909.77	2910.99	2908.85	2910.82	893	0	14
2025.02.18	07:00:00	2910.78	2914.29	2909.83	2913.40	1642	0	16
2025.02.18	07:15:00	2913.42	2913.99	2911.76	2913.19	958	0	15
2025.02.18	07:30:00	2913.32	2915.61	2912.36	2912.36	1694	0	14
2025.02.18	07:45:00	2912.34	2914.15	2910.31	2910.69	1326	0	14
2025.02.18	08:00:00	2910.60	2914.43	2910.01	2914.06	1181	0	14
2025.02.18	08:15:00	2914.06	2914.37	2911.70	2912.91	1126	0	14
2025.02.18	08:30:00	2912.94	2912.98	2911.27	2911.80	1078	0	14
2025.02.18	08:45:00	2911.81	2913.85	2910.86	2913.73	1010	0	14
2025.02.18	09:00:00	2913.81	2915.32	2912.69	2913.66	1365	0	12
2025.02.18	09:15:00	2913.64	2914.66	2913.17	2913.63	900	0	10
2025.02.18	09:30:00	2913.62	2914.02	2911.08	2911.79	986	0	10
2025.02.18	09:45:00	2911.76	2911.97	2908.52	2911.58	1649	0	10
2025.02.18	10:00:00	2911.63	2912.98	2908.24	2911.48	1881	0	11
2025.02.18	10:15:00	2911.50	2911.75	2909.84	2910.61	1279	0	11
2025.02.18	10:30:00	2910.59	2913.32	2909.48	2911.96	1264	0	10
2025.02.18	10:45:00	2911.95	2912.90	2911.39	2912.44	1047	0	10
2025.02.18	11:00:00	2912.36	2912.89	2910.61	2911.48	1154	0	10
2025.02.18	11:15:00	2911.49	2912.20	2910.03	2912.14	1141	0	11
2025.02.18	11:30:00	2912.20	2913.41	2911.32	2911.98	934	0	10
2025.02.18	11:45:00	2911.99	2913.24	2910.34	2912.74	1205	0	10
2025.02.18	12:00:00	2912.75	2913.51	2911.55	2911.72	1023	0	10
2025.02.18	12:15:00	2911.71	2911.88	2909.61	2909.84	1079	0	10
2025.02.18	12:30:00	2909.83	2911.00	2908.22	2908.22	1448	0	10
2025.02.18	12:45:00	2908.21	2911.43	2907.13	2911.35	1379	0	10
2025.02.18	13:00:00	2911.33	2912.46	2909.80	2911.46	1204	0	10
2025.02.18	13:15:00	2911.46	2912.51	2911.23	2911.36	1075	0	10
2025.02.18	13:30:00	2911.33	2912.90	2911.00	2911.83	1005	0	10
2025.02.18	13:45:00	2911.74	2914.84	2911.73	2914.18	1254	0	10
2025.02.18	14:00:00	2914.18	2915.00	2912.20	2913.03	1616	0	10
2025.02.18	14:15:00	2913.05	2915.40	2912.32	2914.45	1290	0	10
2025.02.18	14:30:00	2914.49	2916.75	2914.12	2916.32	1507	0	11
2025.02.18	14:45:00	2916.32	2918.85	2916.32	2918.17	1701	0	10
2025.02.18	15:00:00	2918.14	2918.66	2913.34	2914.57	2579	0	10
2025.02.18	15:15:00	2914.62	2918.58	2914.26	2917.73	2238	0	10
2025.02.18	15:30:00	2918.05	2920.46	2915.88	2919.80	2176	0	12
2025.02.18	15:45:00	2919.85	2921.32	2917.69	2918.78	2042	0	10
2025.02.18	16:00:00	2918.77	2922.35	2918.69	2920.00	2048	0	10
2025.02.18	16:15:00	2919.92	2923.13	2917.77	2923.11	2384	0	10
2025.02.18	16:30:00	2923.10	2924.98	2922.27	2924.15	2715	0	10
2025.02.18	16:45:00	2924.14	2928.69	2923.49	2927.89	2567	0	10
2025.02.18	17:00:00	2927.93	2929.69	2924.94	2929.11	2382	0	10
2025.02.18	17:15:00	2929.22	2929.38	2925.51	2926.30	2577	0	10
2025.02.18	17:30:00	2926.32	2928.59	2923.63	2927.31	2562	0	10
2025.02.18	17:45:00	2927.29	2928.53	2926.19	2927.26	1960	0	10
2025.02.18	18:00:00	2927.16	2928.33	2924.28	2928.26	2075	0	10
2025.02.18	18:15:00	2928.25	2929.30	2926.81	2928.03	2054	0	10
2025.02.18	18:30:00	2927.95	2931.81	2927.32	2931.11	1949	0	10
2025.02.18	18:45:00	2931.13	2933.70	2930.45	2932.87	1848	0	10
2025.02.18	19:00:00	2932.83	2933.61	2930.92	2931.63	1528	0	10
2025.02.18	19:15:00	2931.65	2932.73	2930.96	2931.78	1102	0	13
2025.02.18	19:30:00	2931.76	2932.74	2930.85	2931.00	1238	0	12
2025.02.18	19:45:00	2931.06	2931.59	2929.52	2931.11	1624	0	11
2025.02.18	20:00:00	2931.13	2931.95	2929.88	2929.91	1249	0	11
2025.02.18	20:15:00	2929.93	2930.62	2928.38	2930.07	1241	0	11
2025.02.18	20:30:00	2930.00	2932.35	2929.99	2931.98	1160	0	11
2025.02.18	20:45:00	2931.96	2933.66	2931.85	2933.26	942	0	11
2025.02.18	21:00:00	2933.25	2933.68	2931.96	2932.13	964	0	11
2025.02.18	21:15:00	2932.15	2933.60	2931.97	2933.33	1177	0	12
2025.02.18	21:30:00	2933.32	2935.62	2933.02	2935.28	1390	0	13
2025.02.18	21:45:00	2935.30	2936.86	2935.25	2935.68	1118	0	11
2025.02.18	22:00:00	2935.67	2936.65	2935.16	2936.60	755	0	11
2025.02.18	22:15:00	2936.59	2936.65	2934.66	2934.72	819	0	11
2025.02.18	22:30:00	2934.77	2935.00	2933.51	2933.90	1092	0	12
2025.02.18	22:45:00	2933.85	2935.06	2932.44	2933.45	1318	0	12
2025.02.18	23:00:00	2933.41	2934.89	2933.31	2934.02	764	0	11
2025.02.18	23:15:00	2933.83	2934.24	2933.33	2933.49	402	0	11
2025.02.18	23:30:00	2933.48	2935.27	2933.31	2935.21	506	0	11
2025.02.18	23:45:00	2935.28	2936.45	2934.55	2935.88	452	0	59
2025.02.19	01:00:00	2935.29	2935.42	2934.69	2934.78	165	0	18
2025.02.19	01:15:00	2934.84	2934.93	2933.47	2933.60	252	0	17
2025.02.19	01:30:00	2933.62	2934.38	2933.12	2934.15	293	0	16
2025.02.19	01:45:00	2934.09	2934.44	2933.44	2934.05	363	0	14
2025.02.19	02:00:00	2934.04	2934.29	2932.62	2932.69	500	0	14
2025.02.19	02:15:00	2932.67	2933.53	2932.12	2933.50	540	0	14
2025.02.19	02:30:00	2933.51	2933.89	2932.19	2932.41	507	0	14
2025.02.19	02:45:00	2932.41	2932.43	2928.48	2929.30	788	0	14
2025.02.19	03:00:00	2929.26	2933.14	2928.17	2932.65	1629	0	15
2025.02.19	03:15:00	2932.64	2932.66	2930.38	2931.58	1219	0	14
2025.02.19	03:30:00	2931.61	2936.35	2931.34	2935.85	1670	0	14
2025.02.19	03:45:00	2935.84	2939.68	2935.48	2938.52	1879	0	14
2025.02.19	04:00:00	2938.57	2939.68	2936.10	2936.84	1827	0	14
2025.02.19	04:15:00	2936.87	2938.77	2936.04	2936.05	1076	0	14
2025.02.19	04:30:00	2936.11	2936.20	2931.73	2932.14	1795	0	14
2025.02.19	04:45:00	2932.13	2932.18	2924.04	2929.19	2252	0	14
2025.02.19	05:00:00	2929.15	2929.49	2924.91	2928.95	1789	0	14
2025.02.19	05:15:00	2928.94	2930.48	2927.49	2928.35	1407	0	14
2025.02.19	05:30:00	2928.47	2930.45	2928.20	2929.80	1432	0	15
2025.02.19	05:45:00	2929.79	2930.02	2928.22	2928.86	1094	0	14
2025.02.19	06:00:00	2928.75	2929.52	2927.47	2927.72	1023	0	14
2025.02.19	06:15:00	2927.72	2928.98	2927.48	2927.92	1131	0	14
2025.02.19	06:30:00	2927.90	2928.77	2926.50	2928.69	796	0	14
2025.02.19	06:45:00	2928.68	2929.52	2927.55	2929.33	1178	0	14
2025.02.19	07:00:00	2929.63	2930.31	2928.20	2928.52	1062	0	14
2025.02.19	07:15:00	2928.55	2929.83	2927.95	2929.41	1181	0	14
2025.02.19	07:30:00	2929.37	2932.46	2929.37	2931.68	1408	0	14
2025.02.19	07:45:00	2931.71	2934.50	2931.61	2932.87	1232	0	14
2025.02.19	08:00:00	2932.82	2935.86	2932.55	2934.93	1563	0	14
2025.02.19	08:15:00	2934.94	2935.79	2933.07	2934.95	1255	0	14
2025.02.19	08:30:00	2934.78	2934.88	2931.66	2932.75	1352	0	14
2025.02.19	08:45:00	2932.77	2932.81	2930.79	2931.65	1263	0	14
2025.02.19	09:00:00	2931.50	2934.25	2930.39	2934.16	1603	0	10
2025.02.19	09:15:00	2934.17	2935.86	2933.32	2934.54	1557	0	10
2025.02.19	09:30:00	2934.64	2935.27	2932.34	2933.50	1325	0	10
2025.02.19	09:45:00	2933.70	2935.53	2933.40	2934.19	1001	0	10
2025.02.19	10:00:00	2934.16	2937.36	2933.77	2937.29	1806	0	10
2025.02.19	10:15:00	2937.31	2939.40	2936.87	2939.14	1834	0	10
2025.02.19	10:30:00	2939.15	2940.15	2938.15	2938.26	1544	0	10
2025.02.19	10:45:00	2938.24	2938.68	2936.34	2938.68	1871	0	10
2025.02.19	11:00:00	2938.72	2939.80	2938.26	2939.64	1244	0	10
2025.02.19	11:15:00	2939.58	2946.55	2939.49	2945.89	2163	0	11
2025.02.19	11:30:00	2945.90	2946.18	2942.71	2944.53	1499	0	10
2025.02.19	11:45:00	2944.49	2946.31	2943.53	2945.51	1208	0	10
2025.02.19	12:00:00	2945.52	2947.04	2942.65	2942.95	1535	0	10
2025.02.19	12:15:00	2942.94	2945.74	2942.66	2944.28	1522	0	10
2025.02.19	12:30:00	2944.22	2945.56	2943.79	2945.26	1571	0	10
2025.02.19	12:45:00	2945.27	2945.58	2943.96	2944.90	948	0	10
2025.02.19	13:00:00	2944.82	2946.16	2942.99	2943.58	1363	0	10
2025.02.19	13:15:00	2943.59	2944.48	2943.22	2943.45	1081	0	10
2025.02.19	13:30:00	2943.46	2944.55	2940.08	2941.26	1671	0	10
2025.02.19	13:45:00	2941.23	2941.81	2934.11	2935.01	1974	0	10
2025.02.19	14:00:00	2935.00	2935.47	2931.34	2934.63	2150	0	10
2025.02.19	14:15:00	2934.72	2935.99	2932.70	2933.59	1515	0	10
2025.02.19	14:30:00	2933.63	2936.64	2932.92	2936.08	1670	0	10
2025.02.19	14:45:00	2936.11	2936.80	2933.23	2933.49	1678	0	10
2025.02.19	15:00:00	2933.45	2941.67	2932.75	2940.11	2692	0	11
2025.02.19	15:15:00	2940.04	2940.58	2937.29	2939.64	2256	0	10
2025.02.19	15:30:00	2939.68	2941.59	2937.90	2940.54	2210	0	10
2025.02.19	15:45:00	2940.52	2941.37	2932.45	2936.37	2611	0	10
2025.02.19	16:00:00	2936.38	2939.76	2935.02	2939.16	2556	0	10
2025.02.19	16:15:00	2939.09	2939.23	2930.19	2933.87	2991	0	10
2025.02.19	16:30:00	2933.95	2937.92	2931.18	2936.18	3251	0	10
2025.02.19	16:45:00	2936.26	2940.50	2935.69	2938.15	2957	0	10
2025.02.19	17:00:00	2937.96	2938.53	2935.13	2935.52	2671	0	10
2025.02.19	17:15:00	2935.39	2938.43	2933.10	2935.16	2542	0	10
2025.02.19	17:30:00	2935.17	2939.27	2935.07	2935.77	2400	0	10
2025.02.19	17:45:00	2935.75	2935.88	2925.61	2925.69	2582	0	10
2025.02.19	18:00:00	2925.74	2930.93	2923.06	2927.89	3129	0	11
2025.02.19	18:15:00	2927.88	2928.96	2924.89	2926.93	2272	0	10
2025.02.19	18:30:00	2926.90	2929.45	2923.38	2928.87	2304	0	10
2025.02.19	18:45:00	2928.94	2929.21	2927.29	2928.03	2044	0	10
2025.02.19	19:00:00	2927.87	2929.62	2926.83	2928.82	1592	0	11
2025.02.19	19:15:00	2928.84	2929.78	2926.62	2927.68	1436	0	12
2025.02.19	19:30:00	2927.67	2927.68	2922.51	2922.75	2052	0	12
2025.02.19	19:45:00	2922.70	2924.93	2921.44	2923.80	1800	0	11
2025.02.19	20:00:00	2923.77	2923.77	2920.56	2920.57	2257	0	11
2025.02.19	20:15:00	2920.65	2923.15	2918.60	2919.85	2381	0	12
2025.02.19	20:30:00	2919.77	2925.13	2919.19	2925.12	1837	0	11
2025.02.19	20:45:00	2925.13	2926.75	2924.31	2924.89	1952	0	11
2025.02.19	21:00:00	2923.71	2927.10	2923.49	2926.97	1611	0	12
2025.02.19	21:15:00	2926.95	2930.54	2926.57	2929.55	1823	0	11
2025.02.19	21:30:00	2929.57	2929.98	2928.60	2929.76	1573	0	11
2025.02.19	21:45:00	2929.83	2932.25	2929.08	2931.76	1549	0	11
2025.02.19	22:00:00	2931.70	2933.31	2931.34	2932.63	1650	0	11
2025.02.19	22:15:00	2932.62	2934.79	2932.27	2934.50	1497	0	11
2025.02.19	22:30:00	2934.52	2936.49	2934.32	2934.89	1777	0	13
2025.02.19	22:45:00	2934.90	2936.00	2932.50	2935.85	1968	0	11
2025.02.19	23:00:00	2935.80	2937.33	2935.38	2936.43	1073	0	11
2025.02.19	23:15:00	2936.34	2936.34	2934.12	2934.18	528	0	11
2025.02.19	23:30:00	2934.21	2934.42	2932.58	2932.70	534	0	11
2025.02.19	23:45:00	2932.69	2933.20	2932.20	2933.00	277	0	59
2025.02.20	01:00:00	2933.73	2934.63	2933.73	2933.95	132	0	18
2025.02.20	01:15:00	2934.06	2935.73	2934.01	2934.48	316	0	17
2025.02.20	01:30:00	2934.44	2934.61	2933.71	2934.45	233	0	15
2025.02.20	01:45:00	2934.44	2936.26	2934.44	2935.46	409	0	14
2025.02.20	02:00:00	2935.55	2940.16	2935.55	2939.20	802	0	16
2025.02.20	02:15:00	2939.16	2940.17	2938.56	2938.95	574	0	14
2025.02.20	02:30:00	2938.95	2941.13	2938.95	2939.89	689	0	14
2025.02.20	02:45:00	2939.83	2941.35	2939.25	2940.85	901	0	14
2025.02.20	03:00:00	2940.90	2941.89	2939.06	2940.75	2051	0	17
2025.02.20	03:15:00	2940.84	2942.32	2936.62	2936.63	1657	0	14
2025.02.20	03:30:00	2936.61	2937.46	2934.69	2936.85	1877	0	14
2025.02.20	03:45:00	2936.82	2938.15	2935.12	2936.95	1875	0	14
2025.02.20	04:00:00	2936.94	2937.18	2933.85	2936.22	1636	0	14
2025.02.20	04:15:00	2936.23	2939.39	2935.95	2938.04	1143	0	14
2025.02.20	04:30:00	2938.13	2938.68	2936.16	2937.06	1919	0	14
2025.02.20	04:45:00	2937.02	2941.69	2936.28	2941.01	1786	0	14
2025.02.20	05:00:00	2940.91	2944.09	2940.78	2943.73	1085	0	14
2025.02.20	05:15:00	2943.72	2944.00	2942.59	2943.13	891	0	14
2025.02.20	05:30:00	2943.13	2943.21	2941.34	2942.02	917	0	14
2025.02.20	05:45:00	2942.00	2943.10	2940.59	2941.90	883	0	14
2025.02.20	06:00:00	2941.91	2942.60	2939.96	2940.51	772	0	14
2025.02.20	06:15:00	2940.48	2940.80	2939.57	2940.65	864	0	14
2025.02.20	06:30:00	2940.68	2941.36	2939.47	2941.11	664	0	14
2025.02.20	06:45:00	2941.03	2941.27	2939.40	2939.83	604	0	14
2025.02.20	07:00:00	2940.03	2943.35	2939.23	2943.00	1097	0	14
2025.02.20	07:15:00	2942.99	2945.06	2942.74	2944.90	731	0	14
2025.02.20	07:30:00	2944.92	2945.42	2943.57	2943.92	1100	0	14
2025.02.20	07:45:00	2944.00	2946.86	2943.84	2946.85	1047	0	14
2025.02.20	08:00:00	2946.94	2947.12	2944.78	2945.33	1357	0	14
2025.02.20	08:15:00	2945.34	2946.61	2944.81	2945.85	1038	0	14
2025.02.20	08:30:00	2945.86	2947.04	2943.90	2945.11	1258	0	14
2025.02.20	08:45:00	2945.23	2949.00	2944.35	2947.74	1280	0	14
2025.02.20	09:00:00	2947.69	2949.12	2946.38	2948.63	1375	0	10
2025.02.20	09:15:00	2948.69	2949.45	2948.02	2949.11	1103	0	10
2025.02.20	09:30:00	2949.14	2954.13	2948.07	2948.46	1878	0	10
2025.02.20	09:45:00	2948.57	2949.33	2947.12	2948.97	1623	0	11
2025.02.20	10:00:00	2949.01	2954.54	2949.00	2954.28	2082	0	10
2025.02.20	10:15:00	2954.26	2954.84	2952.71	2952.87	1616	0	10
2025.02.20	10:30:00	2952.85	2954.71	2952.84	2953.78	1194	0	10
2025.02.20	10:45:00	2953.79	2954.64	2952.22	2954.51	1141	0	10
2025.02.20	11:00:00	2954.53	2954.86	2953.44	2953.89	1344	0	10
2025.02.20	11:15:00	2953.87	2954.75	2952.54	2952.75	1454	0	10
2025.02.20	11:30:00	2952.74	2953.44	2949.80	2950.66	1470	0	10
2025.02.20	11:45:00	2950.70	2953.39	2950.10	2951.48	1260	0	10
2025.02.20	12:00:00	2951.48	2954.37	2951.30	2954.26	1697	0	10
2025.02.20	12:15:00	2954.27	2954.91	2952.63	2953.52	1558	0	10
2025.02.20	12:30:00	2953.53	2954.10	2949.22	2952.63	2120	0	10
2025.02.20	12:45:00	2952.64	2953.48	2950.89	2952.22	1684	0	10
2025.02.20	13:00:00	2952.27	2952.93	2950.57	2951.08	1156	0	10
2025.02.20	13:15:00	2951.07	2951.96	2949.48	2951.65	1423	0	11
2025.02.20	13:30:00	2951.68	2952.44	2949.01	2949.75	1111	0	10
